7.3,2010-01-01 01:15:21 UTC,-73.98345,40.750759,-73.985436,40.759183,2,101
57.33,2014-02-24 18:22:00 UTC,-73.776827,40.64528,-73.991605,40.754015,1,102
6.0,2014-05-20 23:09:00 UTC,-73.978457,40.745097,-73.971497,40.75507,1,103
8.0,2013-06-21 16:30:11 UTC,-73.977029,40.759325,-73.98307,40.744562,2,104
5.5,2014-05-17 15:15:00 UTC,-73.98759,40.75025,-73.980698,40.76276,2,105
11.5,2014-10-06 15:16:00 UTC,-74.015775,40.714475,-74.000085,40.745975,1,106
12.5,2013-04-18 08:48:00 UTC,-74.004162,40.747402,-74.014785,40.710987,1,107
13.0,2013-04-18 08:48:00 UTC,-74.003885,40.748372,-73.97885,40.753332,1,108
8.0,2014-05-20 23:09:00 UTC,-73.97117,40.762667,-73.95171,40.771037,6,109
13.7,2011-10-05 08:14:00 UTC,-73.967318,40.766443,-74.008228,40.716593,1,110
8.5,2012-02-21 11:53:00 UTC,-73.973993,40.754312,-73.953942,40.778167,1,111
4.5,2014-02-24 18:22:00 UTC,-73.968492,40.761457,-73.970197,40.756882,1,112
5.5,2015-06-21 22:08:31 UTC,-73.98220825195312,40.77254104614258,-73.98821258544922,40.7793083190918,2,113
24.1,2011-12-27 03:58:03 UTC,-73.984576,40.760562,-73.873177,40.774367,1,114
7.7,2009-05-27 20:37:00 UTC,-73.9921,40.759318,-74.007437,40.737562,2,115
5.3,2009-02-19 08:19:22 UTC,-73.972979,40.759786,-73.979966,40.751244,1,116
8.5,2013-05-25 10:31:10 UTC,-73.967283,40.793465,-73.98005,40.770959,2,117
11.0,2014-02-24 18:22:00 UTC,-73.970707,40.755777,-73.982995,40.775082,1,118
4.5,2011-10-05 08:14:00 UTC,-73.95768,40.765392,-73.950765,40.776617,1,119
11.5,2015-06-04 19:12:00 UTC,-74.00566101074219,40.75086975097656,-73.97984313964844,40.75269317626953,1,120
6.1,2012-03-04 00:57:00 UTC,-73.988055,40.764542,-73.986025,40.746532,1,121
10.0,2014-11-07 07:23:59 UTC,-73.950578,40.771568,-73.982027,40.768434,1,122
7.0,2014-05-03 04:26:54 UTC,-74.005291,40.739949,-73.984056,40.738276,2,123
4.9,2010-05-13 10:44:48 UTC,-73.983625,40.765931,-73.975606,40.762795,1,124
28.1,2010-12-21 13:08:00 UTC,-73.861727,40.768365,-73.782867,40.643947,1,125
9.0,2015-04-13 16:29:36 UTC,-73.9660415649414,40.78974151611328,-73.95764923095703,40.77870178222656,2,126
17.3,2012-07-05 14:18:00 UTC,-73.997102,40.737542,-73.968935,40.791012,1,127
5.7,2010-09-10 11:13:54 UTC,-73.975688,40.751843,-73.97884,40.744205,1,128
4.1,2010-10-30 10:36:56 UTC,-73.994019,40.751319,-74.001001,40.757398,3,129
5.7,2010-06-19 18:41:04 UTC,-73.992181,40.738411,-73.979663,40.743469,1,130
14.5,2013-12-06 14:55:00 UTC,-73.989563,40.743315,-74.0045,40.734782,1,131
11.5,2013-08-23 12:05:06 UTC,-73.995101,40.734086,-73.972598,40.746205,1,132
7.1,2009-04-09 17:42:57 UTC,-73.951374,40.769919,-73.958403,40.780778,1,133
4.5,2010-06-03 19:16:38 UTC,-73.985834,40.743887,-73.99029,40.738106,2,134
7.5,2012-11-19 17:41:00 UTC,-73.99087,40.74206,-74.005212,40.740942,2,135
11.0,2015-01-10 11:23:35 UTC,-73.97489929199219,40.78809356689453,-73.96057891845703,40.76576614379883,1,136
7.0,2014-12-11 06:48:49 UTC,-73.994462,40.751104,-73.998236,40.760778,1,137
3.0,2013-05-18 21:51:49 UTC,-73.951917,40.78626,-73.954183,40.787273,1,138
14.5,2014-05-17 15:15:00 UTC,-73.940655,40.84746,-73.963367,40.782062,1,139
6.1,2011-05-17 15:41:59 UTC,-73.966728,40.804413,-73.978216,40.788053,3,140
7.0,2015-02-26 21:14:42 UTC,-73.98005676269531,40.751625061035156,-73.97318267822266,40.748741149902344,1,141
5.7,2010-05-21 07:21:52 UTC,-73.94148,40.791791,-73.937137,40.80444,1,142
5.7,2012-07-26 20:53:20 UTC,-73.954632,40.779948,-73.970331,40.7882,1,143
7.3,2009-04-26 00:13:45 UTC,-73.963129,40.774214,-73.980863,40.761872,2,144
3.7,2011-12-03 10:28:00 UTC,-73.960095,40.778912,-73.953892,40.783777,1,145
21.0,2012-10-21 01:53:24 UTC,-74.009868,40.705712,-73.959755,40.770986,1,146
14.0,2014-10-06 15:16:00 UTC,-73.979498,40.753202,-73.9615,40.77943,1,147
8.1,2010-12-22 23:36:38 UTC,-73.995753,40.744272,-73.984324,40.725074,1,148
12.5,2010-12-04 11:48:13 UTC,-73.980043,40.75179,-73.987913,40.779475,1,149
6.5,2015-06-24 09:53:23 UTC,-73.94607543945312,40.777015686035156,-73.9543685913086,40.77753448486328,1,150
8.5,2010-07-17 06:33:40 UTC,-73.95941,40.770951,-73.974708,40.742003,1,151
5.3,2009-11-05 06:47:00 UTC,-73.994098,40.751232,-73.979688,40.75956,1,152
8.9,2012-08-11 11:12:27 UTC,-73.985023,40.775076,-73.995122,40.749909,1,153
11.7,2010-05-21 19:51:16 UTC,-74.002838,40.760465,-73.98652,40.729989,1,154
8.5,2011-12-03 10:28:00 UTC,-73.978425,40.767197,-73.999347,40.74921,1,155
19.0,2015-02-07 21:05:20 UTC,-73.95413208007812,40.776275634765625,-74.00287628173828,40.72721481323242,1,156
8.9,2011-12-06 23:45:53 UTC,-73.9993,40.7324,-74.003,40.7603,1,157
23.7,2012-03-04 00:57:00 UTC,-73.988922,40.692162,-73.950427,40.781875,1,158
18.5,2013-04-18 08:48:00 UTC,-74.0038,40.726077,-73.975625,40.761077,6,159
6.1,2009-12-07 20:49:00 UTC,-73.97502,40.79282,-73.959585,40.808853,1,160
4.5,2011-03-19 03:32:00 UTC,-73.999122,40.734225,-73.985058,40.729037,1,161
22.1,2010-06-18 06:37:32 UTC,-73.946389,40.792071,-73.865242,40.753028,1,162
10.0,2014-12-08 21:50:00 UTC,-73.97734,40.77248,-73.97947,40.75963,1,163
11.3,2012-03-17 23:18:12 UTC,-73.963831,40.757244,-73.98585,40.757912,1,164
6.1,2009-05-27 20:37:00 UTC,-73.998153,40.726155,-73.995682,40.744108,1,165
11.5,2015-03-01 01:09:43 UTC,-74.00914764404297,40.71692657470703,-73.996826171875,40.75611877441406,1,166
8.5,2013-12-06 14:55:00 UTC,-74.01128,40.716497,-74.003555,40.723462,3,167
4.5,2009-12-07 20:49:00 UTC,-73.990146,40.757295,-74.002772,40.760632,1,168
8.5,2010-09-20 08:26:59 UTC,-73.988565,40.770318,-73.982272,40.752226,1,169
6.5,2014-10-27 18:05:51 UTC,-73.966288,40.757855,-73.97128,40.744885,1,170
4.1,2011-01-24 10:51:52 UTC,-73.952322,40.777379,-73.953969,40.770401,1,171
10.5,2014-02-24 18:22:00 UTC,-73.966132,40.768007,-73.992247,40.758957,1,172
9.3,2010-06-16 07:50:54 UTC,-74.005315,40.721093,-74.007744,40.703283,1,173
4.0,2014-04-15 20:43:11 UTC,-73.975738,40.760387,-73.973506,40.755857,1,174
7.0,2013-10-05 20:55:32 UTC,-73.985041,40.767636,-73.967751,40.756088,1,175
5.8,2009-03-22 21:48:39 UTC,-73.989802,40.73417,-73.979583,40.749319,1,176
3.3,2010-04-29 12:28:00 UTC,-73.977346,40.779241,-73.982345,40.779851,1,177
10.0,2014-05-20 23:09:00 UTC,-73.989245,40.742255,-73.982417,40.770897,4,178
10.5,2013-03-07 08:19:51 UTC,-73.959597,40.777842,-73.971107,40.756005,1,179
5.0,2013-04-18 08:48:00 UTC,-73.963252,40.774112,-73.95772,40.779437,1,180
5.0,2015-03-05 21:47:43 UTC,-73.94857025146484,40.78195571899414,-73.95663452148438,40.771209716796875,1,181
22.0,2014-11-26 00:51:56 UTC,-74.004014,40.742358,-73.924029,40.744046,1,182
5.7,2009-12-07 20:49:00 UTC,-73.997338,40.721702,-73.986588,40.725867,2,183
19.7,2012-03-04 00:57:00 UTC,-73.964497,40.807325,-73.999603,40.731095,1,184
4.5,2012-02-21 11:53:00 UTC,-74.000207,40.737105,-73.995357,40.735097,1,185
29.87,2010-07-17 06:33:40 UTC,-73.98126,40.780662,-73.861693,40.768392,1,186
26.5,2011-10-18 15:09:20 UTC,-73.8709,40.7736,-73.9463,40.8305,1,187
9.7,2011-03-19 03:32:00 UTC,-73.927545,40.81813,-73.893065,40.831063,1,188
9.7,2010-12-21 13:08:00 UTC,-73.993167,40.749622,-73.983877,40.758078,5,189
5.3,2011-12-03 10:28:00 UTC,-73.952957,40.783622,-73.96269,40.76978,5,190
12.5,2009-05-27 20:37:00 UTC,-73.956568,40.778083,-73.992465,40.730535,1,191
4.9,2010-02-25 20:14:00 UTC,-73.97925,40.752778,-73.970438,40.765393,1,192
4.1,2012-03-04 00:57:00 UTC,-73.980512,40.742453,-73.976783,40.751868,1,193
5.7,2010-02-25 20:14:00 UTC,-73.992695,40.75325,-73.97883,40.752783,2,194
11.3,2009-05-27 20:37:00 UTC,-73.978145,40.788183,-73.967055,40.757007,5,195
6.1,2009-05-27 20:37:00 UTC,-73.96713,40.803472,-73.952468,40.817043,1,196
8.5,2011-12-03 10:28:00 UTC,-73.98403,40.748837,-74.00072,40.719593,5,197
10.9,2012-03-30 18:28:20 UTC,-73.994897,40.727711,-73.988645,40.757124,1,198
7.0,2015-04-14 10:30:19 UTC,-73.98902130126953,40.74820327758789,-73.9799575805664,40.75190353393555,1,199
13.3,2010-09-25 22:30:17 UTC,-73.989302,40.760414,-73.984933,40.729024,1,200
15.5,2015-05-30 22:54:53 UTC,-73.9527359008789,40.776668548583984,-73.99140930175781,40.74428176879883,1,201
6.0,2013-01-28 14:56:53 UTC,-73.984967,40.763563,-73.975155,40.777162,1,202
16.9,2010-05-30 01:29:56 UTC,-73.993812,40.750501,-73.954759,40.822376,1,203
10.9,2009-12-07 20:49:00 UTC,-73.987557,40.741803,-73.986,40.777492,1,204
9.0,2013-04-18 08:48:00 UTC,-73.97652,40.750662,-73.991857,40.747397,5,205
21.0,2014-08-07 09:34:54 UTC,-74.003266,40.748888,-73.968013,40.759524,1,206
14.5,2015-06-24 10:32:01 UTC,-73.95610809326172,40.767581939697266,-73.96197509765625,40.805423736572266,1,207
8.9,2009-02-26 10:36:21 UTC,-73.977919,40.729407,-73.995541,40.716693,1,208
4.9,2010-04-29 12:28:00 UTC,-73.974498,40.752963,-73.984172,40.747548,5,209
9.7,2012-06-14 22:23:53 UTC,-73.984571,40.745232,-73.953026,40.772932,2,210
14.1,2010-01-31 03:32:55 UTC,-74.005733,40.740302,-73.954246,40.770244,1,211
15.0,2015-06-04 19:12:00 UTC,-73.96202850341797,40.76396942138672,-73.90982818603516,40.76966857910156,6,212
11.0,2015-04-10 15:08:00 UTC,-73.97676086425781,40.788414001464844,-73.95915222167969,40.771602630615234,1,213
11.0,2015-04-09 06:58:29 UTC,-73.99315643310547,40.6927604675293,-73.99718475341797,40.72197341918945,1,214
10.5,2013-11-26 14:33:11 UTC,-73.992812,40.747954,-74.002067,40.755725,1,215
7.0,2012-11-26 11:42:41 UTC,-73.974968,40.753247,-73.998651,40.754407,1,216
10.1,2011-10-05 08:14:00 UTC,-73.992345,40.730582,-73.971752,40.760317,6,217
6.5,2015-01-19 08:18:56 UTC,-73.96270751953125,40.772987365722656,-73.95006561279297,40.777122497558594,1,218
16.9,2009-08-15 23:29:30 UTC,-73.982614,40.78536,-74.010036,40.714643,2,219
11.7,2009-05-27 20:37:00 UTC,-74.006255,40.733565,-73.96593,40.758612,1,220
6.1,2012-07-05 14:18:00 UTC,-73.982477,40.74817,-73.994027,40.740212,6,221
5.5,2012-11-19 17:41:00 UTC,-73.973555,40.75646,-73.97252,40.755947,1,222
13.5,2013-11-27 11:52:25 UTC,-73.96614,40.767749,-73.971278,40.788695,1,223
19.5,2012-09-18 12:51:11 UTC,-73.965648,40.774273,-73.99468,40.749448,1,224
6.0,2015-04-15 07:53:46 UTC,-73.9956283569336,40.74908447265625,-73.98822784423828,40.740821838378906,1,225
19.0,2014-10-06 15:16:00 UTC,-74.008328,40.72097,-73.979627,40.781282,3,226
4.5,2012-11-19 17:41:00 UTC,-73.95488,40.773572,-73.962012,40.767712,5,227
8.0,2013-12-06 14:55:00 UTC,-73.990527,40.750877,-74.008072,40.738207,1,228
3.7,2010-12-21 13:08:00 UTC,-73.980235,40.754175,-73.984942,40.749722,1,229
6.5,2009-12-07 20:49:00 UTC,-73.98451,40.759248,-73.998167,40.74064,5,230
9.0,2014-02-24 18:22:00 UTC,-73.995912,40.743837,-74.008157,40.747282,1,231
12.3,2009-03-19 19:05:01 UTC,-73.986109,40.750389,-73.983775,40.783825,1,232
5.0,2014-06-09 13:01:42 UTC,-74.005354,40.720218,-74.01025,40.713738,1,233
6.9,2009-07-04 08:36:00 UTC,-73.973972,40.731323,-73.958183,40.760768,2,234
14.5,2011-02-01 21:46:55 UTC,-73.990074,40.739279,-73.964878,40.801713,1,235
19.5,2012-11-19 17:41:00 UTC,-73.951697,40.778167,-73.981513,40.75267,2,236
7.5,2013-05-18 21:51:49 UTC,-73.950778,40.786128,-73.975024,40.786997,1,237
19.0,2013-04-18 08:48:00 UTC,-73.98035,40.753532,-74.011032,40.709052,1,238
9.7,2011-03-19 03:32:00 UTC,-73.979663,40.746142,-73.989635,40.756802,1,239
8.1,2009-09-25 03:47:00 UTC,-74.006428,40.739188,-73.980715,40.749563,1,240
15.8,2009-04-03 21:19:48 UTC,-73.968946,40.754707,-73.987276,40.722125,2,241
23.3,2011-03-19 03:32:00 UTC,-73.982702,40.723068,-73.950667,40.826553,1,242
12.5,2012-11-19 17:41:00 UTC,-73.976682,40.776487,-73.948325,40.82217,2,243
27.7,2009-11-05 06:47:00 UTC,-73.781828,40.644825,-73.88251,40.75006,1,244
29.3,2011-03-19 03:32:00 UTC,-74.001085,40.731677,-73.911442,40.844095,1,245
11.7,2009-12-26 20:51:20 UTC,-73.962342,40.779122,-73.9951,40.754989,3,246
14.0,2013-05-05 00:50:11 UTC,-73.954398,40.711817,-73.954398,40.711817,1,247
6.5,2009-05-27 20:37:00 UTC,-74.010313,40.711758,-74.00243,40.733722,1,248
12.0,2013-06-02 00:58:07 UTC,-73.944858,40.714502,-73.919318,40.744682,1,249
7.7,2010-04-29 12:28:00 UTC,-73.966155,40.761642,-73.955942,40.78205,1,250
10.0,2015-05-19 09:00:10 UTC,-73.99209594726562,40.74954605102539,-73.99301147460938,40.767784118652344,1,251
7.3,2010-11-15 23:59:51 UTC,-73.999432,40.728281,-73.991156,40.750042,1,252
4.9,2009-11-12 06:35:12 UTC,-73.961717,40.764493,-73.951274,40.774523,1,253
9.0,2014-02-15 15:25:30 UTC,-73.992032,40.745118,-73.977942,40.766597,2,254
3.7,2012-02-21 11:53:00 UTC,-73.981972,40.77814,-73.988162,40.779367,1,255
4.5,2010-04-29 12:28:00 UTC,-73.791475,40.851292,-73.942248,40.803482,2,256
10.5,2014-05-20 23:09:00 UTC,-73.987747,40.745752,-73.989053,40.774422,1,257
30.0,2012-10-26 06:55:05 UTC,-73.990903,40.75622,-73.929867,40.698244,1,258
14.1,2010-12-21 13:08:00 UTC,-73.960965,40.780948,-73.999567,40.752223,4,259
12.0,2013-07-24 00:50:26 UTC,-73.980365,40.726288,-73.963125,40.711233,1,260
6.9,2010-09-09 04:53:40 UTC,-73.985163,40.732082,-73.985113,40.72392,1,261
10.5,2014-05-17 15:15:00 UTC,-73.993882,40.767027,-73.98975,40.752237,2,262
5.3,2011-07-12 09:05:42 UTC,-73.978323,40.753769,-73.99123,40.75435,1,263
16.0,2014-04-24 19:44:32 UTC,-74.015165,40.715992,-73.987621,40.759717,1,264
10.0,2014-10-06 15:16:00 UTC,-73.973477,40.762937,-73.986557,40.755432,1,265
3.3,2012-03-04 00:57:00 UTC,-73.964622,40.769797,-73.962112,40.770462,1,266
9.4,2009-02-01 20:56:11 UTC,-73.990699,40.736698,-73.979868,40.767104,1,267
10.6,2009-01-08 22:16:40 UTC,-73.994141,40.751187,-73.957179,40.765884,1,268
6.5,2010-02-25 20:14:00 UTC,-73.984898,40.757065,-73.966182,40.755623,1,269
14.5,2013-09-06 21:47:28 UTC,-73.975887,40.781361,-73.938983,40.804519,2,270
13.3,2010-04-09 18:38:47 UTC,-73.98883,40.759439,-73.984678,40.730549,1,271
5.0,2014-05-20 23:09:00 UTC,-74.005455,40.72566,-74.004145,40.73287,1,272
9.5,2015-02-10 13:54:32 UTC,-73.99424743652344,40.75103759765625,-73.9809799194336,40.765262603759766,1,273
8.5,2014-05-20 23:09:00 UTC,-73.973662,40.752032,-73.951795,40.776257,1,274
6.5,2014-05-20 23:09:00 UTC,-73.973295,40.68736,-73.958025,40.680727,2,275
7.3,2011-10-05 08:14:00 UTC,-74.004863,40.721537,-74.008225,40.744897,1,276
9.0,2013-07-10 08:40:07 UTC,-73.950931,40.785963,-73.966419,40.764098,1,277
5.3,2012-07-19 06:27:00 UTC,-73.989522,40.757103,-73.975358,40.757112,5,278
13.5,2014-07-06 18:09:06 UTC,-73.96506,40.775193,-73.999918,40.743365,1,279
4.5,2014-10-06 15:16:00 UTC,-73.99123,40.729942,-73.989685,40.736802,1,280
7.7,2012-07-19 10:34:29 UTC,-74.000472,40.761667,-73.990368,40.751517,1,281
4.5,2013-03-07 17:27:13 UTC,-73.981059,40.780938,-73.976142,40.776154,1,282
5.3,2009-11-23 22:48:32 UTC,-73.978848,40.764118,-73.981779,40.758876,1,283
14.5,2013-12-30 19:23:50 UTC,-73.956821,40.776208,-73.986639,40.750138,1,284
10.9,2012-06-11 15:59:55 UTC,-73.951595,40.825084,-73.973813,40.784359,1,285
32.0,2012-10-23 00:21:32 UTC,-73.961342,40.757801,-73.821696,40.705405,1,286
9.0,2013-07-20 00:14:42 UTC,-74.003092,40.734271,-73.995665,40.759223,1,287
8.9,2011-10-05 08:14:00 UTC,-73.976525,40.75178,-73.987002,40.729487,1,288
10.5,2014-12-08 21:50:00 UTC,-73.977022,40.753082,-73.95067,40.771642,5,289
6.5,2011-12-21 19:34:17 UTC,-73.988453,40.717991,-73.958141,40.709328,1,290
8.5,2009-05-27 20:37:00 UTC,-73.984152,40.723397,-73.9692,40.761938,5,291
